income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status
88000.0,20000.0,191,0,2,1
48000.0,15000.0,369,1,0,0
150000.0,2800.0,446,0,1,1
36000.0,8525.0,481,0,1,0
27000.0,10800.0,527,0,1,1
68015.0,25000.0,369,0,1,1
48650.0,3000.0,151,1,1,1
54000.0,10800.0,216,1,1,0
64000.0,8000.0,237,0,2,0
27000.0,5000.0,441,1,0,0
47000.0,10500.0,579,0,1,0
200000.0,35000.0,531,0,1,1
75000.0,10000.0,525,0,1,1
60000.0,16150.0,184,0,2,1
65000.0,17475.0,259,0,2,1
110000.0,25000.0,340,0,1,1
74000.0,11300.0,351,1,0,1
50000.0,11000.0,559,0,1,1
30000.0,10000.0,540,1,0,1
79000.0,25000.0,414,1,0,1
37000.0,2500.0,433,1,0,1
60292.3,14275.0,199,1,1,0
33000.0,11875.0,189,0,2,1
41545.0,2075.0,175,1,1,0
53000.0,24375.0,323,1,0,1
100000.0,4600.0,245,0,2,0
118000.0,10000.0,394,1,0,1
125195.2,35000.0,447,0,1,1
20102.0,8025.0,346,0,1,1
91000.0,13900.0,438,1,0,0
55000.0,8650.0,251,0,2,1
90000.0,25525.0,372,1,0,0
90000.0,12000.0,161,0,2,0
42000.0,21000.0,441,0,1,0
45000.0,14000.0,106,0,2,0
90000.0,35000.0,367,1,0,1
140000.0,28000.0,566,1,0,1
52000.0,35000.0,507,1,0,1
75000.0,31500.0,546,0,1,1
88500.0,30600.0,190,0,2,0
96437.0,35000.0,274,1,1,0
33130.0,8000.0,532,0,1,0
60920.0,11200.0,355,1,0,0
80000.0,18000.0,376,0,1,0
82000.0,16000.0,530,0,1,1
82500.0,20000.0,206,0,2,1
104000.0,10000.0,418,1,0,0
225000.0,29850.0,557,0,1,0
39400.0,12000.0,558,1,0,1
41000.0,17750.0,415,1,0,1
44013.0,7800.0,556,1,0,1
80000.0,24000.0,156,0,2,0
58000.0,7450.0,219,0,2,0
42000.0,11200.0,524,0,1,1
75000.0,25000.0,415,1,0,0
109000.0,4725.0,479,0,1,0
39000.0,14025.0,430,0,1,1
108000.0,5475.0,591,1,0,0
95000.0,15000.0,412,1,0,0
73320.0,14400.0,231,1,1,0
150000.0,11100.0,549,0,1,0
65000.0,29900.0,377,1,0,0
78200.0,8000.0,485,0,1,1
168400.0,10500.0,525,0,1,1
120000.0,12225.0,525,0,1,0
102250.0,25000.0,503,0,1,0
225000.0,20000.0,387,0,1,1
24504.0,9800.0,327,0,1,1
58800.0,10000.0,431,1,0,0
100000.0,12000.0,539,1,0,0
50000.0,15000.0,475,0,1,1
45000.0,10000.0,410,1,0,1
67000.0,18000.0,496,1,0,1
47000.0,15600.0,238,0,2,1
65000.0,24000.0,139,1,1,0
35000.0,12250.0,523,0,1,0
70000.0,20000.0,407,0,1,0
25882.92,2325.0,312,0,1,1
150000.0,35000.0,411,0,1,1
17500.0,1550.0,445,1,0,0
270000.0,6000.0,597,0,1,1
175000.0,20000.0,230,1,1,1
50000.0,13200.0,584,1,0,1
76000.0,22000.0,583,0,1,1
60000.0,16000.0,105,1,1,0
65000.0,14400.0,116,0,2,0
39000.0,10000.0,202,0,2,0
43160.0,14650.0,138,0,2,0
40000.0,7000.0,305,1,0,1
65000.0,8000.0,504,0,1,1
48000.0,20150.0,126,0,2,0
58000.0,12000.0,198,0,2,0
60000.0,8000.0,564,0,1,0
18696.0,5000.0,527,0,1,1
52000.0,15000.0,546,0,1,0
61900.0,25000.0,274,1,1,1
85700.0,12600.0,339,0,1,1
40000.0,15000.0,124,1,1,0
80000.0,15000.0,433,0,1,1
95700.0,17500.0,158,0,2,1
84000.0,6000.0,105,1,1,1
55000.0,20000.0,228,0,2,1
85000.0,16000.0,595,1,0,1
65805.0,7000.0,588,1,0,1
110000.0,34000.0,314,1,0,1
22000.0,2400.0,119,1,1,1
40000.0,11000.0,159,1,1,1
25000.0,10000.0,598,1,0,1
80000.0,9000.0,134,1,1,1
85000.0,24000.0,377,1,0,0
39000.0,8425.0,476,1,0,0
85000.0,12000.0,306,0,1,0
50000.0,6000.0,263,1,1,0
31000.0,8000.0,548,0,1,0
30000.0,10000.0,466,1,0,1
85000.0,10000.0,152,0,2,1
33000.0,15000.0,335,1,0,0
157000.0,5000.0,200,0,2,1
75000.0,24250.0,296,1,1,0
79500.0,15600.0,315,1,0,0
29000.0,35000.0,597,1,0,0
85000.0,21600.0,495,0,1,0
135537.0,35000.0,481,0,1,1
37300.0,18650.0,139,1,1,0
250000.0,18000.0,413,1,0,1
106000.0,30000.0,263,1,1,1
45000.0,16200.0,146,0,2,1
46000.0,7000.0,387,1,0,1
92000.0,35000.0,336,0,1,0
80000.0,24000.0,194,0,2,0
110000.0,14000.0,370,1,0,1
68200.0,4500.0,248,0,2,0
75000.0,7425.0,198,1,1,0
96000.0,24000.0,103,1,1,1
160000.0,30000.0,291,0,2,1
80000.0,17000.0,300,1,0,0
81200.0,15000.0,381,1,0,0
66600.0,17750.0,332,1,0,0
46000.0,13800.0,206,1,1,0
50200.0,12000.0,505,0,1,1
50000.0,3950.0,533,0,1,1
75000.0,7200.0,488,0,1,0
76000.0,15000.0,213,1,1,1
57000.0,24000.0,480,0,1,0
71000.0,15000.0,123,1,1,1
14000.0,4200.0,449,1,0,0
85000.0,18250.0,327,0,1,0
65000.0,8000.0,550,0,1,1
50000.0,21000.0,557,1,0,0
150000.0,21000.0,331,1,0,0
65000.0,8000.0,170,1,1,1
50000.0,9475.0,166,0,2,0
55000.0,15600.0,543,1,0,0
35300.0,15000.0,287,1,1,0
65000.0,9175.0,135,0,2,0
80000.0,11200.0,394,1,0,1
19800.0,25000.0,571,1,0,1
300000.0,35000.0,352,1,0,0
47000.0,20000.0,548,0,1,0
105000.0,35000.0,148,1,1,1
50000.0,9000.0,598,1,0,1
40000.0,10000.0,133,1,1,0
80000.0,14400.0,508,1,0,1
125000.0,24000.0,115,0,2,0
131000.0,28000.0,566,0,1,0
65000.0,8000.0,152,0,2,0
70000.0,12800.0,361,1,0,1
16500.0,7575.0,573,1,0,0
88000.0,30000.0,253,0,2,0
160000.0,28000.0,119,1,1,1
50000.0,18000.0,360,1,0,0
95000.0,35000.0,144,1,1,0
100000.0,10000.0,327,1,0,0
62400.0,10400.0,128,0,2,0
50000.0,25000.0,153,0,2,0
54700.0,18875.0,133,1,1,1
100000.0,15000.0,513,0,1,1
18100.0,8675.0,436,0,1,1
47000.0,4000.0,547,0,1,1
72000.0,15200.0,233,0,2,0
41000.0,14750.0,451,1,0,0
42000.0,15000.0,475,0,1,0
150000.0,12000.0,505,0,1,0
36180.0,16275.0,485,1,0,0
98000.0,14000.0,345,0,1,0
65000.0,15950.0,587,1,0,1
70000.0,18200.0,354,0,1,0
80000.0,25000.0,176,0,2,1
70000.0,30000.0,228,1,1,1
35000.0,16000.0,134,1,1,0
50000.0,5000.0,388,0,1,1
64500.0,14400.0,378,1,0,0
30000.0,7000.0,222,0,2,1
60000.0,10000.0,431,0,1,0
80000.0,24000.0,211,1,1,0
52000.0,8000.0,480,1,0,1
36200.0,7000.0,570,1,0,1
46000.0,2000.0,241,0,2,1
65000.0,15925.0,504,1,0,1
180000.0,6000.0,554,0,1,1
115000.0,21600.0,180,1,1,0
160000.0,23950.0,404,1,0,0
55000.0,15000.0,322,0,1,0
82000.0,20000.0,540,0,1,1
59280.0,14000.0,336,1,0,0
35000.0,8000.0,493,1,0,1
75000.0,20000.0,507,0,1,1
33280.0,6000.0,530,1,0,1
45000.0,16200.0,317,0,1,0
270000.0,22750.0,227,0,2,0
170000.0,8000.0,513,1,0,0
369000.0,28000.0,494,0,1,1
48961.0,19200.0,472,0,1,0
75000.0,8000.0,481,1,0,1
60000.0,15000.0,567,1,0,1
58000.0,15000.0,542,0,1,1
28000.0,10000.0,441,0,1,0
50000.0,12000.0,213,0,2,1
25000.0,5575.0,132,1,1,1
85000.0,35000.0,240,0,2,1
69460.0,7200.0,543,1,0,1
58000.0,20000.0,419,0,1,1
50000.0,4775.0,517,1,0,1
210000.0,30500.0,564,0,1,0
210000.0,25000.0,242,0,2,1
110000.0,30000.0,387,0,1,0
60000.0,6500.0,318,0,1,1
92000.0,9600.0,487,0,1,1
36500.0,9000.0,409,1,0,1
140000.0,30000.0,412,1,0,0
40000.0,16000.0,576,0,1,0
80000.0,20000.0,438,1,0,1
81000.0,25000.0,180,0,2,1
64000.0,18000.0,527,0,1,0
128000.0,35000.0,431,0,1,0
45000.0,7000.0,315,1,0,1
150000.0,5000.0,227,0,2,1
90000.0,5000.0,452,1,0,1
62000.0,5300.0,425,0,1,1
75000.0,12000.0,556,1,0,0
87000.0,20000.0,510,0,1,0
38000.0,7000.0,553,1,0,0
65000.0,10650.0,430,1,0,1
59000.0,5000.0,427,0,1,1
124000.0,28000.0,378,1,0,0
120000.0,27350.0,567,0,1,0
86000.0,4500.0,160,0,2,0
35000.0,12600.0,206,0,2,0
73000.0,30000.0,146,0,2,0
100000.0,30000.0,148,1,1,0
77000.0,13500.0,251,1,1,0
87000.0,35000.0,387,1,0,1
54320.0,15000.0,451,1,0,0
25000.0,10000.0,592,0,1,1
75000.0,25000.0,455,0,1,1
98000.0,35000.0,224,1,1,1
55952.0,10000.0,133,0,2,0
130000.0,25000.0,582,0,1,0
25000.0,3600.0,448,0,1,1
39000.0,10000.0,103,1,1,0
65000.0,4800.0,428,0,1,1
110000.0,35000.0,237,0,2,0
92500.0,12000.0,114,1,1,0
57000.0,10000.0,535,1,0,1
85000.0,25000.0,311,0,1,0
65000.0,29900.0,113,1,1,0
65000.0,21000.0,514,0,1,0
67500.0,14000.0,408,1,0,1
73000.0,13500.0,436,1,0,1
50000.0,6000.0,152,0,2,1
30000.0,12000.0,173,1,1,0
170000.0,16000.0,141,1,1,1
85000.0,12000.0,190,1,1,0
164000.0,35000.0,302,0,1,1
55000.0,14950.0,280,0,2,0
75000.0,20000.0,362,0,1,0
66000.0,7000.0,219,0,2,1
36000.0,2000.0,265,1,1,0
130000.0,35000.0,332,0,1,0
81900.0,12000.0,111,0,2,1
80000.0,10000.0,237,0,2,1
30000.0,10000.0,556,0,1,0
42251.0,3350.0,304,0,1,1
110000.0,16000.0,473,0,1,1
92000.0,24000.0,594,0,1,0
125000.0,5000.0,537,0,1,0
95000.0,18000.0,168,0,2,0
55000.0,5000.0,125,1,1,0
81000.0,16000.0,189,0,2,0
90000.0,16000.0,404,1,0,0
115000.0,28000.0,394,1,0,0
43500.0,8000.0,333,1,0,0
75000.0,18000.0,557,0,1,0
110000.0,28000.0,163,1,1,0
60000.0,20000.0,191,0,2,1
120000.0,21000.0,226,1,1,1
49000.0,22525.0,349,0,1,1
170000.0,35000.0,150,0,2,0
75000.0,16000.0,303,1,0,1
50000.0,10000.0,437,0,1,0
73000.0,24000.0,558,0,1,0
60000.0,11200.0,352,0,1,1
50000.0,15000.0,552,0,1,0
65000.0,27125.0,546,1,0,0
75085.0,24000.0,243,1,1,0
66000.0,3000.0,577,1,0,1
80250.0,32000.0,100,1,1,0
127500.0,25000.0,155,1,1,0
46000.0,22300.0,228,1,1,0
43000.0,3975.0,389,1,0,1
17795.0,3775.0,437,0,1,1
117000.0,20000.0,398,1,0,1
23892.0,4450.0,176,0,2,0
65000.0,18750.0,428,0,1,0
24000.0,11025.0,206,0,2,1
33000.0,11000.0,355,0,1,1
55000.0,20000.0,578,0,1,1
69000.0,25000.0,214,1,1,0
72000.0,16800.0,413,0,1,0
520000.0,35000.0,498,0,1,1
12420.0,3725.0,194,0,2,1
45000.0,14850.0,454,0,1,0
40000.0,11000.0,315,1,0,1
80000.0,2000.0,476,0,1,0
75000.0,33750.0,189,0,2,0
76000.0,10000.0,577,1,0,1
325000.0,28000.0,245,0,2,1
30000.0,10000.0,215,1,1,1
128000.0,8000.0,486,0,1,1
105000.0,12000.0,286,1,1,1
47000.0,20000.0,315,0,1,1
60000.0,4200.0,484,1,0,1
110000.0,30000.0,512,0,1,1
60000.0,18000.0,434,1,0,1
80000.0,22900.0,162,0,2,0
130000.0,9600.0,273,1,1,1
48000.0,12000.0,307,1,0,0
90509.0,15000.0,357,0,1,1
48000.0,5000.0,293,0,2,1
88000.0,14000.0,144,1,1,1
23000.0,9200.0,575,0,1,0
180000.0,15000.0,562,1,0,0
102000.0,16000.0,150,0,2,0
42000.0,4000.0,599,0,1,1
52936.0,8000.0,459,1,0,0
55000.0,9525.0,314,1,0,0
72144.0,21000.0,168,0,2,0
40000.0,10000.0,476,1,0,0
297000.0,11000.0,111,0,2,1
44000.0,10575.0,487,1,0,1
55400.0,19925.0,241,1,1,1
45000.0,10000.0,578,1,0,0
53000.0,16000.0,544,1,0,0
50000.0,6000.0,316,0,1,1
120000.0,35000.0,340,1,0,0
77000.0,9000.0,488,1,0,1
120000.0,20000.0,445,1,0,1
72000.0,18000.0,125,1,1,1
64000.0,16800.0,194,0,2,0
40000.0,3000.0,243,0,2,1
75000.0,12000.0,353,0,1,1
24500.0,10775.0,174,0,2,0
60000.0,10000.0,313,0,1,1
120000.0,30000.0,348,0,1,0
43033.0,7500.0,122,1,1,0
47500.0,16000.0,279,0,2,1
87200.0,18000.0,460,1,0,0
95000.0,25000.0,460,0,1,0
90000.0,25000.0,158,1,1,1
50000.0,10500.0,391,0,1,0
61605.96,24000.0,270,0,2,0
16000.0,5000.0,457,1,0,1
74000.0,15000.0,176,0,2,1
70000.0,20000.0,317,0,1,0
85400.0,14500.0,544,0,1,0
110000.0,30000.0,486,1,0,0
80000.0,18000.0,476,0,1,1
84000.0,30000.0,453,1,0,0
60000.0,20800.0,389,0,1,0
68000.0,15000.0,377,1,0,0
65000.0,12000.0,228,0,2,0
63000.0,22000.0,496,0,1,1
60000.0,21125.0,308,0,1,0
108000.0,28000.0,325,0,1,1
88000.0,12000.0,427,0,1,1
52560.0,23650.0,244,0,2,0
65000.0,3600.0,201,1,1,1
104000.0,24000.0,380,1,0,1
84000.0,24000.0,283,0,2,0
159500.0,28050.0,255,0,2,0
66500.0,12000.0,278,1,1,1
75000.0,21600.0,384,1,0,0
110000.0,12025.0,506,0,1,0
80000.0,7000.0,348,1,0,1
43000.0,10000.0,356,1,0,0
140000.0,16800.0,469,1,0,0
53000.0,4050.0,302,0,1,1
78000.0,10000.0,312,1,0,1
60000.0,3500.0,439,0,1,0
50000.0,12000.0,364,1,0,0
63500.0,20000.0,135,0,2,0
60000.0,5000.0,451,1,0,1
122815.0,20000.0,453,0,1,1
32000.0,8800.0,479,1,0,0
47590.0,21875.0,313,0,1,1
32000.0,10300.0,339,1,0,1
103000.0,18000.0,172,1,1,0
80000.0,28500.0,219,1,1,0
96000.0,6300.0,442,1,0,0
45000.0,10800.0,236,0,2,1
38000.0,5000.0,150,1,1,1
75000.0,24000.0,587,0,1,0
145600.0,8000.0,386,0,1,0
187000.0,27500.0,370,0,1,0
89450.55,15375.0,234,0,2,1
85000.0,5450.0,555,1,0,1
106931.0,18000.0,341,1,0,1
102000.0,9600.0,257,0,2,1
41000.0,12000.0,173,1,1,1
40000.0,3600.0,581,0,1,1
42000.0,16000.0,211,0,2,0
29000.0,7500.0,351,0,1,1
100000.0,30000.0,522,0,1,0
35000.0,3000.0,300,1,0,0
100000.0,20000.0,254,1,1,0
98000.0,21000.0,239,0,2,0
53000.0,11450.0,262,1,1,0
63000.0,16000.0,433,1,0,0
31200.0,4800.0,177,0,2,1
159000.0,20000.0,116,1,1,0
101000.0,12000.0,405,1,0,1
70000.0,15000.0,279,1,1,0
43000.0,10000.0,233,0,2,1
52000.0,18000.0,341,1,0,0
120000.0,1000.0,510,1,0,1
70600.0,15000.0,486,1,0,0
36000.0,10000.0,406,0,1,1
75600.0,2000.0,130,1,1,1
15000.0,5700.0,538,0,1,1
41300.0,13200.0,321,1,0,0
20664.0,9625.0,479,1,0,1
83000.0,24000.0,510,1,0,0
30100.0,7000.0,160,0,2,1
42000.0,8000.0,414,1,0,1
80000.0,29000.0,334,0,1,0
198400.0,25225.0,355,0,1,0
108500.0,15000.0,596,0,1,1
58000.0,12000.0,447,0,1,1
56000.0,15000.0,322,1,0,1
195300.0,35000.0,388,1,0,1
146000.0,32000.0,397,0,1,0
125000.0,16000.0,487,1,0,1
73500.0,14400.0,393,1,0,0
50000.0,18850.0,579,0,1,1
58000.0,5000.0,193,1,1,1
35000.0,1700.0,407,0,1,1
40000.0,5050.0,587,1,0,1
68046.0,23850.0,467,1,0,0
75000.0,12000.0,139,0,2,1
62000.0,4800.0,559,1,0,1
75000.0,35000.0,141,1,1,0
60000.0,18000.0,359,0,1,1
96000.0,27000.0,249,0,2,0
54000.0,17600.0,285,0,2,0
52874.0,26425.0,243,1,1,0
76000.0,35000.0,312,1,0,0
100000.0,15000.0,546,1,0,1
78000.0,35000.0,378,0,1,1
85000.0,15400.0,173,0,2,1
50000.0,8000.0,503,1,0,0
82000.0,10000.0,540,0,1,1
90000.0,19200.0,123,1,1,0
120000.0,30000.0,323,0,1,0
105800.0,4950.0,489,1,0,1
64000.0,20000.0,510,1,0,1
38000.0,5775.0,174,1,1,0
80000.0,6400.0,256,1,1,0
34000.0,10050.0,340,0,1,0
79000.0,10800.0,310,0,1,1
76000.0,7000.0,544,0,1,1
135000.0,35000.0,531,0,1,0
45000.0,15300.0,519,0,1,0
44000.0,15825.0,412,0,1,1
57000.0,18000.0,599,0,1,0
31500.0,6000.0,390,0,1,1
140000.0,8000.0,200,1,1,0
99905.0,12000.0,432,0,1,1
77500.0,35000.0,587,0,1,1
150000.0,24000.0,524,1,0,0
49000.0,10000.0,340,0,1,0
73000.0,27825.0,256,0,2,0
90000.0,30000.0,225,0,2,0
58000.0,12000.0,485,1,0,0
55000.0,17600.0,409,1,0,0
110000.0,21000.0,197,0,2,0
50000.0,19200.0,245,1,1,0
60000.0,3000.0,590,1,0,1
62000.0,19725.0,505,0,1,1
48266.0,17375.0,485,0,1,0
40452.0,8400.0,107,0,2,0
54000.0,17825.0,525,1,0,0
22000.0,7200.0,434,1,0,1
75072.0,25500.0,562,1,0,0
66000.0,22000.0,388,0,1,0
50000.0,20000.0,368,1,0,0
82000.0,28000.0,532,0,1,0
72000.0,16000.0,354,1,0,0
100000.0,20000.0,282,1,1,1
54000.0,12000.0,298,1,1,0
80000.0,20000.0,337,1,0,0
42000.0,18475.0,106,1,1,0
56431.0,22550.0,149,0,2,0
45220.0,2500.0,258,0,2,1
35000.0,17500.0,206,1,1,0
24000.0,8000.0,174,0,2,0
53000.0,22250.0,234,0,2,0
65000.0,20000.0,286,1,1,0
18600.0,7050.0,591,1,0,0
100143.0,7000.0,363,1,0,0
77900.0,33875.0,542,0,1,0
120000.0,35000.0,399,1,0,0
50000.0,12000.0,131,1,1,0
68500.0,20000.0,400,0,1,1
35000.0,17500.0,562,1,0,1
90000.0,10000.0,227,1,1,1
19000.0,4100.0,441,1,0,1
101000.0,11000.0,120,1,1,0
130000.0,12000.0,563,0,1,1
65000.0,12000.0,301,0,1,1
36000.0,6000.0,539,0,1,0
58074.0,16000.0,271,1,1,0
50000.0,10850.0,481,1,0,1
47471.06,15450.0,287,1,1,1
175000.0,24000.0,539,1,0,0
37500.0,7500.0,444,1,0,1
25000.0,9000.0,155,1,1,1
97000.0,24000.0,299,1,1,1
66000.0,12575.0,182,0,2,0
48000.0,4425.0,217,0,2,0
65000.0,32475.0,403,1,0,1
65000.0,8950.0,139,0,2,0
45000.0,1500.0,568,1,0,1
91800.0,9000.0,126,1,1,1
65000.0,6000.0,316,0,1,0
300000.0,25000.0,118,1,1,1
62000.0,29750.0,422,1,0,0
78000.0,25000.0,248,1,1,1
115000.0,14000.0,477,1,0,0
59800.0,4000.0,434,1,0,0
75000.0,21000.0,485,0,1,0
123000.0,10000.0,370,1,0,1
46500.0,9000.0,307,1,0,1
90000.0,15000.0,284,1,1,0
48000.0,10000.0,448,1,0,1
103000.0,10000.0,416,0,1,1
59000.0,25950.0,465,1,0,1
137790.0,15000.0,161,0,2,1
127700.0,26400.0,252,1,1,0
75000.0,16000.0,345,0,1,1
42000.0,6400.0,144,1,1,1
92000.0,5000.0,398,0,1,0
90000.0,6000.0,288,0,2,1
35000.0,1600.0,299,1,1,1
80000.0,20000.0,409,0,1,1
125000.0,5000.0,422,1,0,1
160000.0,24000.0,580,1,0,1
54000.0,6400.0,373,1,0,0
75000.0,10000.0,371,1,0,1
128000.0,15000.0,318,0,1,1
70000.0,15000.0,315,0,1,1
78600.0,24000.0,277,0,2,1
65000.0,20000.0,557,0,1,0
102000.0,23025.0,567,1,0,0
93000.0,25000.0,286,1,1,0
68000.0,14150.0,180,1,1,0
54139.0,24900.0,266,1,1,1
68000.0,15000.0,351,1,0,1
65000.0,23400.0,280,1,1,0
108000.0,10000.0,458,0,1,1
50000.0,10500.0,516,1,0,1
75000.0,28000.0,404,1,0,1
55000.0,5000.0,149,0,2,1
102000.0,25000.0,548,1,0,1
65000.0,15000.0,188,1,1,1
37000.0,8000.0,421,0,1,1
82000.0,25000.0,538,1,0,0
123000.0,35000.0,555,1,0,1
75000.0,35000.0,414,1,0,1
75000.0,25000.0,290,0,2,1
85000.0,12250.0,165,1,1,0
57000.0,14000.0,369,0,1,0
48000.0,12000.0,219,0,2,0
36860.0,16225.0,437,0,1,0
60000.0,10000.0,387,0,1,1
52625.0,7850.0,276,1,1,1
125000.0,14000.0,577,1,0,1
80000.0,6000.0,241,0,2,1
14200.0,2000.0,460,1,0,1
32000.0,2500.0,530,0,1,1
60000.0,15000.0,288,1,1,1
23000.0,9650.0,518,0,1,1
40000.0,9500.0,156,0,2,1
78000.0,21000.0,543,1,0,0
57000.0,15000.0,553,0,1,0
120000.0,35000.0,171,1,1,1
53000.0,5000.0,251,0,2,1
110000.0,10000.0,171,1,1,1
70000.0,27600.0,490,1,0,0
84000.0,23000.0,225,0,2,1
65000.0,26250.0,566,0,1,1
38000.0,5000.0,522,0,1,0
39000.0,2400.0,398,0,1,1
15612.0,6300.0,218,1,1,1
30000.0,5600.0,151,1,1,1
125000.0,30000.0,392,1,0,0
70100.0,10500.0,307,0,1,1
55000.0,6000.0,517,0,1,1
85000.0,7000.0,438,0,1,0
72000.0,18000.0,239,1,1,0
61000.0,7500.0,142,1,1,1
47000.0,5000.0,129,1,1,0
55000.0,25000.0,509,0,1,0
90000.0,15000.0,343,1,0,1
47835.0,20000.0,354,1,0,0
128000.0,12000.0,573,0,1,1
111000.0,7500.0,391,1,0,0
90000.0,10325.0,329,0,1,0
115000.0,20000.0,101,1,1,1
80000.0,30000.0,110,0,2,0
90000.0,24000.0,504,0,1,1
95000.0,10000.0,454,1,0,0
42000.0,17625.0,217,0,2,0
55000.0,15000.0,140,0,2,0
70000.0,24000.0,436,1,0,0
27788.0,10000.0,245,1,1,1
106000.0,20000.0,574,0,1,1
28000.0,8000.0,252,1,1,1
65000.0,10000.0,151,0,2,1
53000.0,10000.0,116,1,1,0
72500.0,12000.0,155,0,2,0
82000.0,20000.0,284,1,1,1
64400.4,9000.0,266,1,1,0
66548.0,26825.0,134,0,2,1
350000.0,20000.0,292,1,1,1
140000.0,20000.0,471,0,1,1
35000.0,2000.0,391,0,1,1
21600.0,5000.0,245,1,1,1
92000.0,19975.0,255,0,2,0
70000.0,33000.0,325,1,0,1
82000.0,17000.0,333,0,1,1
230000.0,19200.0,565,1,0,0
66000.0,23000.0,453,1,0,0
46200.0,16625.0,190,0,2,0
96000.0,10800.0,471,0,1,0
115000.0,13000.0,469,1,0,1
110000.0,30000.0,476,0,1,1
105000.0,35000.0,577,0,1,0
42000.0,12000.0,329,1,0,1
124167.0,27200.0,441,1,0,1
72000.0,19650.0,323,0,1,1
85000.0,25000.0,242,0,2,0
70000.0,16000.0,141,1,1,0
187920.0,19825.0,171,1,1,0
45000.0,12000.0,270,1,1,1
70000.0,30000.0,232,1,1,0
47940.0,12000.0,237,0,2,1
95000.0,25000.0,466,1,0,0
75000.0,35000.0,251,1,1,0
80000.0,20000.0,515,1,0,1
50000.0,23000.0,156,0,2,0
98000.0,22400.0,485,0,1,0
255000.0,28000.0,536,1,0,0
28000.0,5000.0,152,1,1,1
85000.0,35000.0,548,1,0,0
67024.0,7000.0,567,1,0,1
103000.0,30000.0,246,1,1,0
75000.0,12000.0,230,0,2,1
113000.0,5000.0,430,0,1,1
48000.0,14400.0,129,0,2,1
175000.0,35000.0,567,0,1,1
60000.0,20000.0,550,1,0,0
78000.0,10000.0,427,0,1,0
34000.0,5000.0,431,1,0,0
58250.0,2400.0,121,1,1,1
42500.0,17850.0,498,1,0,0
122000.0,15000.0,229,1,1,1
43000.0,14000.0,539,1,0,0
80000.0,12000.0,335,0,1,1
130000.0,35000.0,479,0,1,1
106000.0,24000.0,428,0,1,0
28000.0,9200.0,461,1,0,0
65000.0,14800.0,490,0,1,0
33000.0,3200.0,269,1,1,1
55000.0,15000.0,402,1,0,0
87000.0,16150.0,150,1,1,0
109000.0,24000.0,312,0,1,1
44000.0,13200.0,455,0,1,0
75000.0,20000.0,318,1,0,0
55000.0,2400.0,146,0,2,1
190000.0,28000.0,325,1,0,1
63600.0,20000.0,528,0,1,0
110000.0,20000.0,223,1,1,0
65000.0,18025.0,399,1,0,0
100000.0,35000.0,417,0,1,1
125000.0,15000.0,577,1,0,1
80000.0,10000.0,126,1,1,1
80000.0,8000.0,560,0,1,1
95000.0,21000.0,137,1,1,0
24000.0,10550.0,163,0,2,0
32000.0,6000.0,511,1,0,1
84000.0,20000.0,193,0,2,0
55000.0,18675.0,123,0,2,1
50000.0,15000.0,197,1,1,0
98000.0,35000.0,456,0,1,1
61000.0,19000.0,354,1,0,1
53000.0,26500.0,327,0,1,1
29424.0,6000.0,485,1,0,1
65000.0,6000.0,353,1,0,1
424000.0,21375.0,103,0,2,1
53000.0,21225.0,202,0,2,0
100000.0,10375.0,172,0,2,1
36504.0,8000.0,433,0,1,1
29000.0,11400.0,336,1,0,0
48000.0,20000.0,385,0,1,0
68000.0,27625.0,206,1,1,0
70000.0,26600.0,563,0,1,0
165000.0,35000.0,182,0,2,1
80000.0,13000.0,531,0,1,1
100000.0,24000.0,446,0,1,1
38000.0,4000.0,375,0,1,1
25000.0,7000.0,552,0,1,0
89000.0,10000.0,333,0,1,1
52000.0,12000.0,112,0,2,0
86000.0,12000.0,360,0,1,0
42000.0,10000.0,238,0,2,0
78000.0,32000.0,537,1,0,0
59500.0,7600.0,380,0,1,0
75267.0,24675.0,457,0,1,0
40917.0,10500.0,565,0,1,0
60000.0,11200.0,510,1,0,1
120000.0,6000.0,266,1,1,1
145000.0,24000.0,517,1,0,1
37939.08,15175.0,479,0,1,0
75000.0,9600.0,287,1,1,1
36000.0,16100.0,243,1,1,0
28000.0,9600.0,197,1,1,0
46800.0,14825.0,435,0,1,0
202000.0,28000.0,244,1,1,1
50000.0,20000.0,152,0,2,0
50000.0,12000.0,599,1,0,0
41000.0,18450.0,116,0,2,1
38500.0,11200.0,541,1,0,0
38000.0,17475.0,543,0,1,0
85000.0,17975.0,185,1,1,1
48000.0,18650.0,244,0,2,0
26112.0,12000.0,390,0,1,0
59000.0,8000.0,126,0,2,1
69824.0,12000.0,411,1,0,0
115000.0,30000.0,507,0,1,1
50000.0,6000.0,266,0,2,1
60000.0,21600.0,329,1,0,1
110000.0,21000.0,533,1,0,1
29500.0,6000.0,217,1,1,1
89400.0,18000.0,421,1,0,1
80000.0,15000.0,518,0,1,1
100000.0,24000.0,542,1,0,1
242000.0,6000.0,366,1,0,1
25000.0,12500.0,111,1,1,1
80000.0,24000.0,350,1,0,1
26000.0,5600.0,407,1,0,1
62000.0,10000.0,255,0,2,0
124000.0,32000.0,341,1,0,1
35000.0,9800.0,117,1,1,0
91000.0,30000.0,161,0,2,0
94000.0,7800.0,137,1,1,0
62000.0,19125.0,498,1,0,0
