income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status,job_type,loan_history,fuel_type,credit_score
40000.0,20000.0,223,0,2,0,Self,No History,Electric,666
150000.0,12000.0,505,0,1,0,Self,Paid,Petrol,722
80000.0,33600.0,365,0,2,1,Govt,Ongoing,Electric,602
30000.0,5325.0,373,1,2,1,Govt,Ongoing,Electric,689
189000.0,24000.0,581,0,2,1,Self,No History,Electric,685
75000.0,16000.0,197,1,2,1,MNC,Paid,Electric,720
190000.0,20000.0,447,1,1,1,MNC,Paid,Petrol,764
43000.0,2000.0,113,1,2,1,MNC,Paid,Diesel,793
86000.0,14500.0,501,0,1,1,Govt,Ongoing,Petrol,604
96000.0,20000.0,542,0,2,1,MNC,Paid,Electric,773
107000.0,35000.0,515,1,2,0,Self,Ongoing,Electric,636
65000.0,5000.0,262,0,2,0,MNC,Ongoing,Electric,679
150000.0,35000.0,503,0,2,0,Govt,Paid,Electric,765
59000.0,14600.0,134,0,2,1,MNC,No History,Diesel,683
43000.0,11200.0,409,0,2,0,MNC,No History,Electric,687
96000.0,15400.0,155,1,2,1,Self,No History,Diesel,690
134000.0,17500.0,305,0,2,0,Govt,No History,Petrol,692
50000.0,23000.0,280,0,2,1,Govt,No History,Electric,685
145000.0,30000.0,307,0,1,0,Govt,Ongoing,Diesel,604
42000.0,10000.0,343,1,1,1,Govt,Paid,Diesel,794
141000.0,20000.0,171,1,2,1,Self,No History,Diesel,681
75000.0,12000.0,460,1,2,1,Govt,Ongoing,Electric,654
55000.0,4000.0,150,1,2,1,Self,Paid,Electric,706
32000.0,16000.0,200,0,2,1,Govt,No History,Electric,670
85000.0,22000.0,339,1,1,1,MNC,No History,Diesel,726
78000.0,10000.0,317,0,2,1,Self,Paid,Electric,713
85000.0,35000.0,556,0,2,1,MNC,No History,Electric,693
49000.0,12000.0,282,0,2,0,MNC,Ongoing,Electric,653
51000.0,8350.0,374,0,2,0,MNC,Paid,Electric,773
140000.0,7000.0,165,1,2,1,Govt,No History,Petrol,729
125000.0,24000.0,150,0,2,1,Self,Ongoing,Petrol,643
32000.0,5525.0,467,0,0,1,Govt,No History,Diesel,725
71265.0,35000.0,123,1,2,1,Govt,Ongoing,Electric,603
20000.0,5000.0,276,0,1,1,Self,No History,Diesel,683
90000.0,28000.0,159,0,2,1,Govt,Ongoing,Diesel,668
87855.0,25000.0,294,1,1,1,Self,No History,Diesel,676
75000.0,5000.0,553,0,0,0,MNC,Ongoing,Diesel,643
100000.0,30000.0,544,1,1,0,MNC,Ongoing,Petrol,681
90000.0,20000.0,338,0,2,0,MNC,No History,Petrol,664
63036.0,12000.0,229,0,2,1,Govt,Ongoing,Petrol,664
80000.0,18000.0,235,1,2,0,Govt,No History,Petrol,705
100000.0,3000.0,157,1,2,1,Govt,No History,Diesel,682
50000.0,9000.0,592,0,2,1,Govt,Ongoing,Electric,646
60000.0,10000.0,131,0,2,1,MNC,Ongoing,Diesel,674
200000.0,25000.0,268,1,1,0,MNC,No History,Diesel,692
55000.0,7000.0,561,0,1,1,MNC,No History,Petrol,662
134000.0,26000.0,348,0,1,0,MNC,Ongoing,Diesel,611
55000.0,10000.0,583,1,2,0,Self,Ongoing,Electric,641
45000.0,19675.0,303,0,2,1,MNC,Ongoing,Electric,633
80000.0,30000.0,318,0,2,1,MNC,Ongoing,Electric,660
45000.0,7500.0,189,1,2,1,Self,No History,Petrol,679
113000.0,19200.0,578,0,0,1,MNC,Paid,Diesel,743
83000.0,5000.0,114,1,2,1,Self,No History,Electric,702
170000.0,30000.0,578,1,1,1,Govt,Ongoing,Petrol,685
35000.0,9800.0,117,1,2,0,Self,Paid,Electric,767
94000.0,12000.0,375,1,1,1,Self,Paid,Diesel,707
50000.0,15500.0,451,1,2,1,Govt,Paid,Electric,771
68885.0,12000.0,508,1,2,0,Self,Paid,Electric,709
80000.0,12000.0,332,0,1,1,Self,No History,Diesel,686
100000.0,6000.0,381,0,1,1,Self,Ongoing,Diesel,632
90000.0,13200.0,557,1,2,1,Govt,No History,Electric,728
115000.0,8000.0,461,1,2,1,Self,Paid,Electric,747
67537.0,21000.0,424,0,1,1,Self,Ongoing,Petrol,638
45000.0,8000.0,375,1,1,1,MNC,No History,Diesel,712
110000.0,24000.0,149,0,2,1,MNC,Paid,Electric,722
60000.0,19125.0,168,1,2,1,Govt,Ongoing,Diesel,651
75000.0,5000.0,425,0,1,1,Govt,Ongoing,Petrol,656
70000.0,18000.0,112,1,2,0,Govt,No History,Diesel,691
48000.0,8000.0,375,1,1,1,Self,Ongoing,Diesel,673
100000.0,13000.0,297,1,1,1,Govt,Paid,Diesel,704
104000.0,5000.0,440,0,2,1,Self,No History,Electric,674
50000.0,23000.0,511,0,1,0,Govt,Ongoing,Petrol,637
98500.0,21000.0,519,1,2,0,MNC,Ongoing,Electric,660
70000.0,16000.0,534,0,0,0,MNC,Ongoing,Diesel,648
90000.0,16000.0,241,0,2,1,MNC,Paid,Electric,781
94000.0,11000.0,309,1,1,1,Govt,Ongoing,Diesel,660
107500.0,20000.0,514,1,1,1,Self,Paid,Petrol,766
98700.0,21000.0,161,0,2,1,Self,Paid,Electric,775
62500.0,21600.0,224,1,2,0,Self,Ongoing,Petrol,658
117000.0,18000.0,527,0,1,1,Self,No History,Petrol,664
75000.0,7000.0,551,1,2,1,Self,Paid,Electric,773
18310.8,6300.0,176,0,2,1,MNC,Paid,Petrol,776
100000.0,5000.0,522,1,0,1,Govt,Ongoing,Diesel,648
40000.0,16800.0,454,1,2,0,Govt,No History,Electric,666
33000.0,11875.0,444,1,0,0,MNC,Paid,Diesel,706
72000.0,1000.0,461,0,0,1,Govt,No History,Diesel,719
30000.0,7200.0,172,1,2,1,MNC,Paid,Diesel,765
90620.0,8000.0,467,0,1,1,Self,Ongoing,Petrol,621
50000.0,5425.0,335,1,2,1,Self,Paid,Petrol,772
75000.0,4800.0,288,0,2,1,Self,Paid,Electric,736
75000.0,14875.0,325,0,1,0,Govt,Paid,Diesel,766
75000.0,15600.0,503,1,0,1,MNC,Paid,Diesel,800
65000.0,27000.0,207,1,2,0,Self,Ongoing,Electric,620
46000.0,10000.0,327,0,2,0,Govt,Ongoing,Electric,635
55000.0,11825.0,582,1,0,0,MNC,No History,Diesel,723
135000.0,28000.0,300,1,2,0,Govt,Paid,Electric,792
90000.0,28000.0,423,1,0,1,Govt,No History,Diesel,665
70000.0,28000.0,531,1,2,0,Self,Paid,Electric,733
96500.0,5000.0,150,0,2,1,Self,Ongoing,Petrol,608
80000.0,12500.0,432,1,1,1,Govt,Paid,Petrol,760
50000.0,8000.0,415,1,0,1,Govt,Paid,Diesel,755
66000.0,3200.0,134,1,2,1,Self,No History,Petrol,722
121000.0,24000.0,384,1,1,1,Govt,Paid,Diesel,703
72000.0,5000.0,434,1,0,1,MNC,No History,Diesel,684
37000.0,15000.0,342,0,2,0,Govt,Ongoing,Petrol,631
60000.0,6000.0,177,1,2,1,Govt,Paid,Electric,740
104000.0,2000.0,582,1,2,1,Govt,No History,Electric,717
80250.0,32000.0,100,1,2,0,Govt,No History,Petrol,683
52500.0,6200.0,466,1,0,1,MNC,No History,Diesel,681
93851.0,16800.0,293,0,2,1,MNC,No History,Petrol,698
39000.0,10000.0,103,1,2,0,MNC,No History,Petrol,708
48000.0,4000.0,588,0,1,1,MNC,No History,Petrol,723
45000.0,8000.0,467,0,1,1,Self,Paid,Petrol,753
28000.0,7500.0,403,1,1,1,Govt,Ongoing,Petrol,605
175000.0,25600.0,397,0,2,1,Govt,Paid,Electric,744
120000.0,10000.0,119,0,2,1,MNC,No History,Diesel,719
40000.0,3000.0,178,1,2,0,MNC,Paid,Petrol,706
37000.0,5000.0,519,0,1,1,Self,Ongoing,Petrol,601
65000.0,6000.0,487,0,0,1,Self,No History,Diesel,692
95000.0,20000.0,195,0,2,1,Self,No History,Petrol,699
40000.0,8850.0,234,0,2,1,MNC,No History,Petrol,683
450000.0,35000.0,583,1,2,1,Govt,Paid,Electric,719
63000.0,11000.0,298,1,1,1,MNC,Paid,Diesel,719
110290.0,23150.0,125,1,2,0,MNC,Paid,Petrol,788
70000.0,5000.0,434,1,0,1,Govt,No History,Diesel,708
47940.0,12000.0,237,0,1,1,MNC,Paid,Diesel,787
65000.0,14400.0,156,1,2,1,Self,Ongoing,Petrol,673
60000.0,10000.0,181,1,2,1,Govt,No History,Petrol,710
170000.0,35000.0,153,0,2,1,Self,Ongoing,Electric,604
85000.0,6375.0,134,0,2,1,Self,No History,Petrol,672
165000.0,25000.0,191,0,2,1,MNC,No History,Petrol,708
400000.0,35000.0,573,1,0,1,Self,Ongoing,Diesel,614
109000.0,5000.0,252,0,2,1,Govt,No History,Electric,696
72000.0,25000.0,579,1,0,0,Govt,No History,Diesel,685
190000.0,35000.0,511,0,1,1,MNC,Paid,Petrol,763
60000.0,6000.0,496,1,1,1,Self,Ongoing,Petrol,640
25990.0,3600.0,337,0,1,1,Govt,No History,Diesel,671
66000.0,18000.0,448,1,0,1,MNC,Ongoing,Diesel,685
120000.0,20075.0,568,0,1,1,MNC,Paid,Petrol,756
52000.0,14000.0,547,1,2,0,Self,Ongoing,Electric,684
85000.0,24300.0,407,0,0,0,Govt,Paid,Diesel,781
119000.0,18000.0,177,0,2,0,MNC,Paid,Electric,728
90000.0,22400.0,374,1,2,0,Govt,No History,Electric,672
35000.0,1600.0,299,1,2,1,Self,No History,Electric,685
65000.0,12000.0,456,1,2,1,Self,No History,Electric,717
110000.0,18000.0,559,1,1,0,Self,Paid,Petrol,762
54700.0,18875.0,133,1,2,1,Govt,Paid,Petrol,788
85000.0,20000.0,451,1,1,1,Govt,Paid,Petrol,737
67000.0,12000.0,382,0,2,1,Govt,Paid,Petrol,718
70000.0,20675.0,545,0,2,1,Self,Ongoing,Electric,662
82000.0,26350.0,271,0,1,0,Govt,Paid,Diesel,789
92000.0,16000.0,145,1,2,1,Govt,Ongoing,Petrol,661
114000.0,35000.0,555,0,0,1,Govt,No History,Diesel,671
102000.0,15000.0,403,1,0,0,Govt,No History,Diesel,717
44000.0,10000.0,551,0,2,1,Govt,No History,Electric,689
32000.0,10200.0,331,1,2,1,Govt,Ongoing,Petrol,673
82000.0,25000.0,157,1,2,1,Self,Paid,Diesel,725
200000.0,35000.0,510,0,2,0,Govt,No History,Electric,709
60000.0,18000.0,359,0,2,1,MNC,Paid,Electric,737
78000.0,20000.0,113,1,2,1,Self,Ongoing,Petrol,622
50000.0,20000.0,404,1,1,0,MNC,Ongoing,Petrol,642
46000.0,11575.0,315,1,2,0,Govt,No History,Electric,659
93875.0,20000.0,404,1,1,1,Govt,Ongoing,Petrol,608
240000.0,24000.0,222,0,1,1,MNC,Paid,Diesel,750
34000.0,6000.0,103,0,2,0,Self,Ongoing,Petrol,670
78000.0,20000.0,109,1,2,1,MNC,Ongoing,Electric,621
58000.0,7200.0,427,0,1,1,Govt,Paid,Petrol,799
20240.0,3500.0,508,0,0,1,MNC,No History,Diesel,666
85000.0,29775.0,187,1,2,0,Self,Ongoing,Electric,685
175000.0,6600.0,432,1,1,1,MNC,No History,Petrol,684
91000.0,4200.0,449,0,0,0,Self,No History,Diesel,709
171000.0,28000.0,306,1,2,1,Govt,Paid,Electric,773
75000.0,12000.0,145,0,2,1,Govt,No History,Electric,678
74000.0,4800.0,535,0,0,1,Govt,No History,Diesel,707
150000.0,12000.0,358,0,1,1,Self,Ongoing,Diesel,602
45000.0,12000.0,116,0,2,1,Self,Paid,Electric,786
54000.0,24000.0,306,1,1,1,Self,Ongoing,Diesel,665
65000.0,10000.0,163,1,2,1,Govt,Ongoing,Petrol,615
160000.0,21000.0,538,0,1,0,Govt,Ongoing,Petrol,610
124000.0,1600.0,360,1,2,1,Govt,Ongoing,Petrol,607
28000.0,3500.0,504,1,1,1,MNC,No History,Petrol,685
103000.0,21000.0,410,0,1,0,Self,Ongoing,Petrol,659
109000.0,15000.0,482,1,0,1,Self,Ongoing,Diesel,673
210000.0,30500.0,564,0,0,0,Govt,Paid,Diesel,704
82000.0,27000.0,234,0,1,1,Govt,No History,Diesel,651
87000.0,25000.0,341,1,1,0,Govt,Ongoing,Diesel,673
65000.0,23000.0,174,0,2,1,MNC,No History,Diesel,725
130000.0,12000.0,307,1,1,1,MNC,Ongoing,Diesel,671
104827.0,35000.0,272,1,2,0,MNC,Paid,Petrol,794
40000.0,8000.0,289,0,1,1,MNC,Ongoing,Diesel,668
50000.0,6000.0,306,0,2,1,MNC,Ongoing,Electric,644
60000.0,7000.0,253,1,1,1,Self,Ongoing,Diesel,648
81000.0,24000.0,344,0,1,1,MNC,Paid,Diesel,751
78000.0,35000.0,197,0,2,0,Govt,Paid,Electric,785
94600.0,17700.0,181,0,2,0,Self,Paid,Electric,738
77335.0,28000.0,129,1,2,0,Self,Ongoing,Diesel,633
44000.0,7200.0,351,1,1,1,MNC,Ongoing,Diesel,641
85000.0,20000.0,594,1,2,1,Govt,No History,Electric,667
50000.0,8000.0,360,0,2,1,MNC,Paid,Electric,723
66000.0,3000.0,577,1,2,1,Govt,Paid,Electric,741
100000.0,30100.0,274,1,2,1,Self,Paid,Electric,712
100000.0,20000.0,587,1,1,1,Govt,No History,Petrol,693
90000.0,28000.0,115,0,2,1,MNC,Paid,Diesel,784
89000.0,21075.0,558,0,1,0,Govt,Paid,Petrol,706
100000.0,16800.0,580,1,1,0,Govt,Paid,Petrol,790
80000.0,6125.0,436,1,1,0,MNC,Ongoing,Petrol,632
175000.0,35000.0,567,0,0,1,Self,No History,Diesel,686
77000.0,5000.0,128,0,2,1,Govt,Ongoing,Electric,667
85280.0,12000.0,186,0,2,1,Govt,Paid,Diesel,774
65000.0,4800.0,422,1,2,0,Self,No History,Electric,715
93400.0,8200.0,595,1,2,0,Govt,No History,Electric,679
45000.0,6500.0,267,0,2,1,Self,No History,Electric,687
112000.0,35000.0,377,1,2,1,Self,No History,Petrol,686
62000.0,5875.0,331,1,2,1,Govt,Ongoing,Electric,630
95000.0,5000.0,462,1,2,0,Govt,Ongoing,Electric,620
135000.0,8000.0,598,1,2,0,MNC,Ongoing,Electric,679
58000.0,7000.0,518,0,0,1,Self,Ongoing,Diesel,642
23412.0,10000.0,301,0,1,0,MNC,Ongoing,Diesel,603
90000.0,14000.0,240,0,2,0,Govt,No History,Petrol,675
72000.0,14000.0,233,0,2,0,Self,Ongoing,Electric,651
62000.0,15000.0,238,0,2,1,Self,Ongoing,Petrol,600
29200.0,14000.0,443,1,0,1,MNC,Paid,Diesel,770
108000.0,15000.0,146,0,2,1,Govt,Paid,Petrol,765
53000.0,5000.0,347,0,2,0,MNC,Paid,Electric,794
37000.0,4000.0,159,0,2,1,Self,No History,Electric,686
80000.0,30000.0,382,0,2,1,Govt,No History,Electric,671
48000.0,15600.0,319,1,2,1,MNC,No History,Petrol,716
125000.0,15000.0,360,1,1,0,Self,Paid,Diesel,746
93000.0,30000.0,477,0,2,0,Govt,No History,Electric,719
60000.0,20400.0,499,0,0,0,Self,Ongoing,Diesel,690
105000.0,25000.0,450,0,1,1,MNC,Ongoing,Petrol,633
123000.0,15000.0,290,1,1,1,Self,Ongoing,Diesel,605
62000.0,12800.0,277,1,2,1,Self,No History,Electric,668
110000.0,12000.0,413,1,1,1,MNC,No History,Petrol,703
66200.0,10000.0,455,1,1,1,Govt,Ongoing,Petrol,676
52000.0,15000.0,103,0,2,1,MNC,Paid,Diesel,792
75000.0,20000.0,588,0,2,0,Govt,No History,Electric,705
71000.0,8000.0,429,1,0,1,MNC,Paid,Diesel,731
48000.0,11000.0,416,1,0,1,Govt,No History,Diesel,700
130000.0,3600.0,420,0,0,1,Govt,Paid,Diesel,708
89000.0,10000.0,465,1,2,1,Govt,Ongoing,Electric,672
19824.0,7125.0,424,0,1,1,Govt,No History,Petrol,728
70000.0,20000.0,478,0,2,0,Govt,Ongoing,Electric,624
56443.2,24000.0,592,1,1,1,Govt,Ongoing,Petrol,624
188532.0,19150.0,196,1,2,1,Govt,Paid,Electric,700
75000.0,5000.0,459,1,0,1,Govt,Ongoing,Diesel,616
47000.0,2400.0,416,1,0,1,MNC,No History,Diesel,677
60000.0,19200.0,482,1,0,1,Self,Ongoing,Diesel,637
36860.0,16225.0,437,0,2,0,MNC,No History,Electric,704
105000.0,28000.0,592,1,0,1,Govt,Paid,Diesel,739
91500.0,9000.0,511,0,0,1,MNC,Paid,Diesel,744
47000.0,15000.0,179,0,2,1,Self,Paid,Petrol,777
45500.0,10000.0,220,1,2,0,Self,Ongoing,Petrol,601
53000.0,11450.0,262,1,1,0,MNC,Ongoing,Diesel,628
95000.0,24000.0,332,1,2,1,Govt,Ongoing,Electric,689
104000.0,24000.0,380,1,2,1,Govt,Paid,Petrol,796
72000.0,19650.0,323,0,2,1,MNC,Paid,Petrol,748
33000.0,14500.0,364,1,2,0,Self,No History,Electric,714
90000.0,15000.0,513,0,2,0,Self,Ongoing,Electric,679
57000.0,10000.0,535,1,0,1,Self,Paid,Diesel,746
48000.0,7200.0,431,1,1,1,Self,Paid,Petrol,709
40000.0,9600.0,126,1,2,0,Self,No History,Petrol,695
28500.0,5500.0,560,0,0,1,Govt,Ongoing,Diesel,660
61000.0,10000.0,536,0,2,1,Govt,Paid,Electric,733
53000.0,15000.0,230,0,1,0,Self,Ongoing,Diesel,606
56000.0,21000.0,128,1,2,0,Self,Paid,Petrol,735
105565.0,5000.0,331,1,2,1,Self,Ongoing,Petrol,613
80000.0,3600.0,225,0,2,1,MNC,Ongoing,Electric,601
105000.0,35000.0,577,0,0,0,Govt,Ongoing,Diesel,660
68000.0,1000.0,368,0,2,1,Govt,No History,Electric,717
160000.0,30000.0,467,1,1,1,Govt,Ongoing,Petrol,690
180000.0,24725.0,359,0,1,0,MNC,Paid,Diesel,745
52000.0,12000.0,248,0,1,1,MNC,No History,Diesel,696
64800.0,12550.0,347,0,2,0,MNC,No History,Electric,659
66000.0,22000.0,388,0,2,0,MNC,Ongoing,Petrol,685
30000.0,5000.0,595,0,1,0,MNC,No History,Petrol,716
133000.0,35000.0,320,0,1,1,Self,Paid,Diesel,748
114000.0,16975.0,200,1,2,1,Self,Paid,Diesel,789
60000.0,5000.0,540,1,2,1,MNC,No History,Electric,688
85000.0,20000.0,210,0,2,1,Self,Ongoing,Petrol,675
170000.0,13000.0,428,1,0,1,MNC,Paid,Diesel,763
36000.0,14400.0,386,1,2,1,MNC,Paid,Petrol,730
46770.0,10700.0,337,0,2,1,Self,Ongoing,Electric,630
61000.0,18000.0,492,0,1,1,Govt,Ongoing,Petrol,602
64000.0,10000.0,249,0,2,1,MNC,No History,Electric,715
97000.0,28000.0,500,1,1,1,MNC,No History,Petrol,721
42000.0,15300.0,387,0,2,0,MNC,Paid,Petrol,735
70000.0,16800.0,126,1,2,1,MNC,No History,Diesel,653
80000.0,10000.0,335,0,2,1,Self,Ongoing,Petrol,690
97750.0,12000.0,522,1,2,1,Govt,Ongoing,Electric,639
93500.0,25000.0,367,0,1,1,Govt,Paid,Diesel,750
55000.0,10000.0,192,1,2,0,Govt,No History,Electric,715
115000.0,20000.0,101,1,2,1,MNC,Paid,Diesel,757
36000.0,6025.0,599,1,2,1,MNC,Paid,Electric,775
53900.0,22000.0,434,0,0,1,Self,No History,Diesel,718
300000.0,35000.0,516,1,0,1,MNC,Paid,Diesel,756
60000.0,27600.0,459,0,2,0,MNC,Ongoing,Electric,602
145000.0,10000.0,248,0,2,0,MNC,No History,Petrol,667
40000.0,10975.0,347,0,2,1,MNC,Ongoing,Electric,633
12000.0,5050.0,319,0,2,0,Self,Ongoing,Electric,636
96474.0,6500.0,449,0,1,1,Govt,Paid,Petrol,701
76000.0,15000.0,257,1,2,1,MNC,No History,Electric,661
40000.0,5000.0,483,0,2,1,MNC,No History,Electric,680
130000.0,32000.0,555,0,0,1,Self,Ongoing,Diesel,644
100000.0,35000.0,109,1,2,0,MNC,Ongoing,Diesel,682
82000.0,16000.0,530,0,1,1,Govt,Ongoing,Petrol,669
40000.0,9600.0,190,1,2,1,Self,Ongoing,Petrol,652
105000.0,9000.0,541,0,2,1,MNC,Paid,Electric,779
36000.0,12950.0,160,0,2,0,Self,Ongoing,Petrol,656
144000.0,10000.0,329,0,2,1,MNC,Ongoing,Electric,670
35000.0,11900.0,348,1,1,1,Self,No History,Diesel,661
97000.0,18000.0,102,0,2,0,Govt,No History,Petrol,688
99300.0,25000.0,233,1,2,1,MNC,No History,Petrol,697
81000.0,25000.0,180,0,2,1,MNC,Ongoing,Electric,674
65000.0,3500.0,206,1,2,1,Govt,Paid,Electric,716
45000.0,5500.0,587,1,0,1,Govt,No History,Diesel,650
40000.0,11000.0,160,0,2,1,MNC,No History,Petrol,676
140000.0,21000.0,555,1,0,0,Govt,No History,Diesel,675
65000.0,28600.0,388,1,2,1,Self,Paid,Petrol,796
65000.0,2200.0,277,0,2,1,Self,No History,Petrol,688
50000.0,6400.0,372,1,2,1,Govt,Paid,Petrol,776
105000.0,15075.0,325,0,2,1,MNC,No History,Electric,660
55000.0,11625.0,307,1,1,0,Self,Paid,Diesel,701
42000.0,7000.0,567,0,2,1,Self,Ongoing,Electric,601
73000.0,18000.0,312,0,1,0,MNC,Ongoing,Diesel,615
75000.0,22000.0,521,1,2,1,Govt,No History,Electric,684
69000.0,30000.0,166,1,2,1,Self,Ongoing,Petrol,623
38000.0,1800.0,153,1,2,1,Self,Ongoing,Petrol,670
67000.0,4800.0,369,0,2,1,Self,No History,Petrol,678
54000.0,17600.0,285,0,1,0,MNC,No History,Diesel,705
39000.0,11700.0,146,0,2,0,Govt,No History,Diesel,670
49900.0,10000.0,291,0,2,1,Govt,Ongoing,Petrol,612
70000.0,22850.0,513,1,2,0,Self,Ongoing,Electric,634
57600.0,15000.0,417,0,0,1,Self,No History,Diesel,723
116000.0,20000.0,362,1,2,1,Self,Paid,Electric,785
94000.0,2000.0,239,0,2,0,MNC,No History,Petrol,730
168000.0,3500.0,248,0,1,1,MNC,No History,Diesel,650
52000.0,15075.0,410,0,0,0,Self,Ongoing,Diesel,630
90000.0,12800.0,560,1,1,1,Self,No History,Petrol,659
42000.0,1500.0,236,1,2,1,MNC,Paid,Electric,759
47000.0,18800.0,243,0,2,1,Govt,No History,Petrol,690
51000.0,15000.0,265,0,2,1,Self,Paid,Electric,745
72000.0,2500.0,598,1,1,1,MNC,No History,Petrol,726
65592.0,24900.0,573,0,0,1,Govt,No History,Diesel,698
50000.0,20000.0,368,1,2,0,MNC,Paid,Petrol,718
67600.0,8000.0,313,1,2,1,Govt,No History,Petrol,679
69000.0,15000.0,459,1,2,1,MNC,No History,Electric,671
200000.0,16000.0,363,0,2,0,Self,Paid,Petrol,758
60000.0,12000.0,189,0,2,0,Self,Ongoing,Petrol,681
88000.0,17600.0,467,1,0,1,MNC,Ongoing,Diesel,690
110000.0,17000.0,261,1,2,1,MNC,Paid,Electric,764
62000.0,5200.0,473,1,1,1,Govt,Paid,Petrol,738
35000.0,7000.0,509,0,2,1,MNC,No History,Electric,706
107444.0,24000.0,280,1,1,1,MNC,No History,Diesel,674
126000.0,35000.0,562,0,1,1,Govt,Paid,Petrol,797
40899.0,12000.0,330,0,1,1,Self,Ongoing,Diesel,604
65500.0,10000.0,520,0,0,1,Govt,Paid,Diesel,719
98000.0,12000.0,483,1,1,1,MNC,No History,Petrol,716
200000.0,28000.0,230,1,1,1,Govt,Ongoing,Diesel,630
26000.0,13000.0,526,1,0,1,Govt,Paid,Diesel,717
74000.0,4325.0,125,0,2,1,Govt,Ongoing,Petrol,645
70000.0,25000.0,351,1,2,0,Self,Ongoing,Petrol,664
100000.0,20700.0,384,1,2,1,Govt,Ongoing,Electric,655
45000.0,10000.0,334,1,2,1,Self,No History,Electric,665
52000.0,6500.0,590,1,0,1,MNC,No History,Diesel,662
85000.0,24000.0,197,0,2,0,Govt,Ongoing,Petrol,633
1000000.0,16000.0,591,0,1,1,MNC,Ongoing,Petrol,603
51000.0,15000.0,315,0,2,0,Self,Paid,Petrol,752
100000.0,35000.0,512,1,1,1,Self,No History,Petrol,710
159000.0,20000.0,116,1,2,0,Self,Ongoing,Diesel,673
100000.0,5000.0,486,0,0,1,Self,Paid,Diesel,786
33196.8,3600.0,436,0,0,1,MNC,Ongoing,Diesel,660
57876.0,1000.0,352,0,1,1,Self,Ongoing,Diesel,665
50000.0,22000.0,470,0,2,0,Self,Paid,Electric,757
54000.0,10000.0,471,0,2,1,Self,Ongoing,Electric,651
85000.0,25000.0,302,0,2,1,MNC,No History,Electric,672
93000.0,24000.0,527,1,0,1,MNC,Ongoing,Diesel,687
55000.0,27500.0,447,1,2,0,Self,No History,Electric,658
41600.0,16625.0,542,1,2,1,Self,Ongoing,Electric,640
88000.0,20000.0,319,1,2,1,Self,Ongoing,Electric,600
40000.0,5000.0,547,1,1,1,Govt,Paid,Petrol,732
140000.0,24000.0,342,1,2,1,Self,Paid,Electric,725
49000.0,5000.0,191,1,2,1,Self,No History,Electric,705
65000.0,32000.0,571,1,2,0,Govt,Ongoing,Electric,632
59000.0,16975.0,109,0,2,0,Govt,No History,Electric,699
80000.0,16000.0,378,0,2,0,Self,No History,Petrol,666
400000.0,28000.0,366,0,2,1,Self,No History,Petrol,670
55000.0,9275.0,147,1,2,1,Govt,Ongoing,Electric,645
113000.0,10100.0,339,0,2,1,MNC,Paid,Petrol,764
25000.0,7700.0,392,0,2,1,Govt,No History,Petrol,653
84000.0,35000.0,319,0,2,1,Self,Paid,Petrol,703
150000.0,35000.0,334,1,2,1,MNC,Ongoing,Electric,648
71000.0,23000.0,499,1,1,1,Self,Paid,Petrol,758
40000.0,16000.0,300,1,1,0,Self,No History,Diesel,651
98000.0,9600.0,302,0,1,1,MNC,Ongoing,Diesel,655
35000.0,8150.0,361,0,2,1,Govt,No History,Electric,678
48000.0,10000.0,210,1,2,1,Self,No History,Petrol,696
90000.0,11000.0,285,0,2,1,Self,Paid,Electric,751
96000.0,18000.0,330,0,2,0,MNC,Ongoing,Petrol,661
38000.0,6375.0,214,0,2,0,MNC,No History,Electric,720
38000.0,13675.0,273,0,1,0,Govt,Paid,Diesel,734
56000.0,9500.0,589,0,1,1,MNC,Ongoing,Petrol,668
75000.0,2500.0,237,0,1,1,MNC,Ongoing,Diesel,631
48000.0,2000.0,469,1,1,1,Self,Ongoing,Petrol,661
62000.0,15000.0,405,0,1,0,Self,No History,Petrol,713
75000.0,31500.0,546,0,0,1,MNC,No History,Diesel,673
52000.0,9575.0,134,0,2,1,MNC,No History,Electric,685
105000.0,25000.0,399,0,1,0,Self,Ongoing,Diesel,602
75000.0,15000.0,238,0,2,1,Self,Ongoing,Petrol,600
125000.0,20000.0,363,0,2,1,MNC,Ongoing,Electric,606
48000.0,19200.0,161,0,2,1,Govt,No History,Petrol,695
64000.0,5000.0,585,0,2,0,Govt,No History,Electric,716
226000.0,30000.0,253,1,1,1,Self,No History,Diesel,678
300000.0,30000.0,518,0,1,0,Self,Paid,Petrol,768
95000.0,13000.0,319,1,2,1,MNC,Ongoing,Petrol,658
35000.0,11200.0,570,1,0,0,Govt,No History,Diesel,668
68000.0,5000.0,522,0,0,1,MNC,Ongoing,Diesel,681
51000.0,13675.0,208,1,2,0,Self,Paid,Petrol,771
99829.0,2500.0,363,1,1,1,MNC,Paid,Diesel,788
41000.0,8000.0,298,1,1,1,Govt,Paid,Diesel,703
60000.0,12000.0,529,0,1,1,Self,Paid,Petrol,757
125000.0,21000.0,304,0,2,1,Govt,Ongoing,Petrol,609
75000.0,15000.0,596,1,2,1,Self,No History,Electric,651
53000.0,17700.0,357,0,2,0,MNC,Ongoing,Electric,621
40000.0,14400.0,455,1,1,1,Self,Ongoing,Petrol,630
60000.0,18000.0,554,0,0,1,Govt,Paid,Diesel,703
